(0, 1, 2, 3, 4, 8, 6, 10, 12, 14, 5, 9, 7, 11, 13, 15): [[5, 572, 543, 62], [642, 889]]
(0, 1, 2, 4, 3, 5, 8, 6, 9, 7, 10, 12, 11, 13, 14, 15): [[819, 440, 293, 270], [900, 89]]
(0, 2, 4, 1, 6, 3, 5, 8, 10, 12, 7, 14, 9, 11, 13, 15): [[119, 863, 214, 112], [153, 295]]
(0, 2, 4, 1, 6, 3, 8, 10, 12, 5, 14, 7, 9, 11, 13, 15): [[535, 444, 280, 86], [791, 455]]
(0, 1, 2, 4, 3, 8, 5, 6, 10, 9, 12, 7, 11, 14, 13, 15): [[859, 757, 564, 387], [620, 159]]
(0, 1, 2, 4, 3, 8, 6, 5, 10, 12, 9, 7, 14, 11, 13, 15): [[167, 569, 376, 272], [765, 477]]
(0, 2, 1, 4, 8, 6, 10, 12, 3, 5, 14, 9, 7, 11, 13, 15): [[580, 555, 420, 357], [962, 660]]
(0, 2, 1, 4, 6, 3, 8, 10, 5, 12, 14, 7, 9, 11, 13, 15): [[408, 774, 491, 239], [722, 593]]
(0, 2, 1, 3, 4, 6, 8, 10, 5, 7, 12, 14, 9, 11, 13, 15): [[179, 885, 531, 46], [923, 621]]
(0, 2, 4, 6, 1, 3, 8, 5, 10, 12, 7, 14, 9, 11, 13, 15): [[919, 684, 157, 108], [447, 235]]
(0, 1, 2, 3, 4, 6, 5, 8, 7, 10, 9, 12, 11, 14, 13, 15): [[947, 891, 540, 254], [346, 61]]
(0, 1, 2, 4, 8, 6, 10, 12, 14, 3, 5, 9, 7, 11, 13, 15): [[64, 851, 558, 555], [153, 443]]
(0, 2, 4, 6, 8, 10, 1, 12, 3, 14, 5, 7, 9, 11, 13, 15): [[364, 519, 390, 23], [424, 978]]
(0, 1, 2, 4, 3, 8, 5, 9, 6, 10, 12, 7, 11, 13, 14, 15): [[853, 911, 809, 719], [677, 66]]
(0, 2, 1, 3, 4, 6, 5, 7, 8, 10, 12, 14, 9, 11, 13, 15): [[302, 766, 166, 2], [372, 120]]
(0, 1, 2, 4, 3, 5, 8, 6, 9, 10, 7, 12, 11, 14, 13, 15): [[105, 905, 610, 456], [692, 220]]
(0, 1, 2, 4, 3, 5, 8, 9, 6, 10, 7, 12, 11, 13, 14, 15): [[219, 863, 694, 634], [236, 28]]
(0, 1, 2, 4, 8, 6, 10, 12, 3, 5, 14, 9, 7, 11, 13, 15): [[426, 712, 557, 526], [153, 148]]
(0, 2, 1, 4, 6, 3, 8, 10, 12, 14, 5, 7, 9, 11, 13, 15): [[968, 841, 649, 56], [886, 583]]
(0, 1, 2, 3, 4, 8, 6, 5, 10, 9, 12, 7, 11, 14, 13, 15): [[136, 935, 807, 446], [546, 287]]
(0, 2, 1, 4, 8, 6, 3, 10, 5, 12, 14, 9, 7, 11, 13, 15): [[434, 499, 325, 241], [973, 594]]
(0, 2, 1, 3, 4, 6, 5, 7, 8, 10, 9, 11, 12, 14, 13, 15): [[927, 910, 404, 10], [380, 63]]
(0, 2, 4, 6, 8, 1, 10, 12, 14, 3, 5, 7, 9, 11, 13, 15): [[266, 787, 264, 226], [216, 692]]
(0, 2, 4, 6, 1, 3, 8, 10, 12, 5, 14, 7, 9, 11, 13, 15): [[278, 892, 277, 160], [363, 586]]
(0, 2, 1, 4, 8, 6, 10, 3, 12, 14, 5, 9, 7, 11, 13, 15): [[157, 822, 750, 232], [233, 542]]
(0, 1, 2, 4, 8, 6, 3, 5, 10, 12, 9, 14, 7, 11, 13, 15): [[399, 811, 624, 553], [592, 426]]
(0, 1, 2, 3, 4, 6, 8, 5, 10, 7, 9, 12, 14, 11, 13, 15): [[669, 924, 540, 234], [950, 320]]
(0, 1, 2, 4, 3, 8, 6, 10, 5, 9, 12, 7, 11, 14, 13, 15): [[673, 782, 752, 387], [453, 159]]
(0, 1, 2, 4, 3, 5, 6, 8, 7, 10, 12, 9, 14, 11, 13, 15): [[857, 959, 449, 409], [364, 94]]
(0, 2, 4, 1, 6, 8, 3, 5, 10, 12, 14, 7, 9, 11, 13, 15): [[644, 767, 241, 213], [778, 547]]
(0, 2, 1, 3, 4, 8, 6, 10, 5, 9, 7, 11, 12, 14, 13, 15): [[667, 978, 977, 157], [541, 209]]
(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 11, 13, 14, 15): [[771, 961, 411, 230], [913, 95]]
(0, 2, 4, 6, 8, 1, 10, 3, 12, 14, 5, 7, 9, 11, 13, 15): [[669, 816, 568, 99], [376, 470]]
(0, 2, 1, 3, 4, 6, 8, 10, 5, 7, 9, 12, 14, 11, 13, 15): [[535, 954, 692, 224], [578, 262]]
(0, 1, 2, 3, 4, 6, 5, 7, 8, 10, 9, 12, 14, 11, 13, 15): [[485, 998, 444, 221], [328, 90]]
(0, 1, 2, 4, 3, 6, 5, 7, 8, 10, 12, 14, 9, 11, 13, 15): [[66, 933, 276, 104], [755, 881]]
(0, 2, 4, 6, 1, 3, 8, 10, 5, 12, 7, 14, 9, 11, 13, 15): [[778, 603, 293, 15], [562, 307]]
(0, 2, 4, 6, 1, 8, 3, 10, 5, 12, 14, 7, 9, 11, 13, 15): [[589, 812, 243, 154], [827, 746]]
(0, 2, 4, 6, 1, 3, 8, 10, 12, 14, 5, 7, 9, 11, 13, 15): [[415, 548, 278, 7], [828, 851]]
(0, 2, 4, 6, 1, 8, 10, 12, 3, 14, 5, 7, 9, 11, 13, 15): [[538, 995, 313, 168], [387, 697]]
(0, 1, 2, 3, 4, 8, 5, 6, 9, 10, 7, 11, 12, 14, 13, 15): [[537, 928, 816, 150], [513, 49]]
(0, 2, 1, 3, 4, 6, 8, 5, 10, 7, 12, 9, 14, 11, 13, 15): [[636, 717, 391, 109], [678, 241]]
(0, 1, 2, 4, 3, 5, 6, 7, 8, 9, 10, 12, 11, 14, 13, 15): [[934, 986, 311, 232], [626, 67]]
(0, 1, 2, 3, 4, 5, 8, 6, 9, 10, 7, 11, 12, 13, 14, 15): [[670, 520, 398, 230], [496, 47]]
(0, 1, 2, 4, 3, 5, 6, 8, 7, 9, 10, 12, 14, 11, 13, 15): [[972, 902, 353, 325], [476, 79]]
(0, 1, 2, 4, 8, 3, 5, 6, 10, 9, 12, 7, 14, 11, 13, 15): [[980, 750, 576, 522], [880, 283]]
(0, 1, 2, 4, 3, 8, 6, 10, 5, 12, 14, 9, 7, 11, 13, 15): [[292, 931, 647, 295], [802, 748]]
(0, 1, 2, 4, 8, 3, 6, 5, 10, 9, 12, 7, 14, 11, 13, 15): [[398, 657, 492, 346], [899, 380]]
(0, 2, 1, 3, 4, 6, 8, 10, 5, 12, 14, 7, 9, 11, 13, 15): [[384, 989, 643, 80], [787, 717]]
(0, 1, 2, 3, 4, 6, 5, 7, 8, 10, 12, 14, 9, 11, 13, 15): [[105, 798, 292, 106], [699, 395]]
(0, 2, 4, 6, 1, 8, 3, 5, 10, 12, 14, 7, 9, 11, 13, 15): [[676, 964, 162, 134], [938, 970]]
(0, 1, 2, 3, 4, 6, 5, 7, 8, 10, 9, 11, 12, 14, 13, 15): [[306, 885, 488, 103], [838, 210]]
(0, 1, 2, 4, 8, 3, 6, 10, 12, 5, 9, 14, 7, 11, 13, 15): [[778, 665, 638, 518], [909, 441]]
(0, 2, 4, 6, 1, 3, 8, 10, 5, 7, 12, 14, 9, 11, 13, 15): [[206, 816, 267, 8], [676, 968]]
(0, 1, 2, 4, 8, 6, 3, 10, 12, 5, 14, 9, 7, 11, 13, 15): [[175, 461, 302, 217], [705, 737]]
(0, 1, 2, 3, 4, 6, 8, 5, 10, 7, 12, 14, 9, 11, 13, 15): [[50, 645, 395, 47], [905, 597]]
(0, 2, 1, 3, 4, 6, 8, 5, 10, 7, 12, 14, 9, 11, 13, 15): [[230, 718, 433, 85], [265, 146]]
(0, 1, 2, 3, 4, 6, 8, 5, 10, 7, 9, 12, 11, 14, 13, 15): [[141, 974, 671, 231], [702, 318]]
(0, 2, 1, 4, 6, 3, 8, 5, 10, 12, 7, 14, 9, 11, 13, 15): [[401, 754, 303, 206], [876, 659]]
(0, 1, 2, 3, 4, 6, 8, 5, 10, 7, 9, 11, 12, 14, 13, 15): [[824, 846, 718, 90], [624, 55]]
(0, 2, 1, 4, 8, 6, 3, 10, 12, 5, 14, 9, 7, 11, 13, 15): [[771, 816, 609, 443], [962, 645]]
(0, 2, 1, 4, 8, 6, 10, 12, 3, 14, 5, 9, 7, 11, 13, 15): [[699, 878, 844, 717], [704, 796]]
(0, 2, 1, 4, 3, 6, 5, 7, 8, 10, 12, 14, 9, 11, 13, 15): [[193, 837, 254, 87], [853, 585]]
(0, 2, 1, 4, 6, 8, 3, 10, 5, 12, 14, 7, 9, 11, 13, 15): [[341, 575, 356, 193], [687, 512]]
(0, 2, 4, 1, 6, 3, 8, 10, 5, 7, 12, 14, 9, 11, 13, 15): [[771, 617, 352, 26], [888, 432]]
(0, 2, 4, 1, 8, 6, 10, 12, 3, 5, 14, 9, 7, 11, 13, 15): [[665, 975, 561, 505], [743, 701]]
(0, 1, 2, 3, 4, 8, 6, 5, 10, 9, 12, 7, 14, 11, 13, 15): [[19, 500, 389, 180], [83, 48]]
(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15): [[562, 878, 612, 14], [830, 5]]
(0, 2, 1, 4, 8, 6, 10, 3, 12, 5, 14, 9, 7, 11, 13, 15): [[854, 784, 557, 476], [900, 577]]
(0, 1, 2, 3, 4, 8, 6, 5, 10, 9, 7, 12, 11, 14, 13, 15): [[422, 776, 590, 228], [661, 189]]
(0, 2, 1, 4, 8, 6, 10, 12, 14, 3, 5, 9, 7, 11, 13, 15): [[133, 800, 694, 341], [73, 253]]
(0, 1, 2, 3, 4, 8, 6, 10, 12, 5, 14, 9, 7, 11, 13, 15): [[106, 938, 784, 314], [183, 200]]
(0, 1, 2, 4, 6, 8, 3, 10, 5, 12, 14, 7, 9, 11, 13, 15): [[230, 998, 492, 341], [402, 509]]
(0, 2, 1, 4, 3, 6, 8, 10, 5, 12, 14, 7, 9, 11, 13, 15): [[85, 474, 289, 93], [485, 578]]
(0, 1, 2, 4, 3, 6, 5, 8, 10, 7, 12, 14, 9, 11, 13, 15): [[112, 991, 441, 237], [948, 779]]
(0, 2, 1, 3, 4, 6, 8, 10, 5, 7, 12, 9, 14, 11, 13, 15): [[425, 984, 745, 70], [607, 351]]
(0, 2, 4, 6, 8, 1, 10, 12, 3, 5, 14, 7, 9, 11, 13, 15): [[651, 289, 145, 106], [377, 169]]
(0, 1, 2, 3, 4, 8, 5, 9, 6, 10, 12, 7, 11, 13, 14, 15): [[594, 531, 504, 317], [954, 146]]
(0, 2, 4, 1, 6, 8, 3, 10, 12, 14, 5, 7, 9, 11, 13, 15): [[791, 990, 717, 127], [271, 266]]
(0, 2, 1, 4, 3, 8, 6, 10, 12, 14, 5, 9, 7, 11, 13, 15): [[106, 594, 561, 43], [266, 944]]
(0, 2, 4, 1, 6, 8, 10, 3, 12, 5, 14, 7, 9, 11, 13, 15): [[703, 841, 481, 298], [668, 639]]
(0, 2, 4, 8, 1, 6, 10, 3, 12, 14, 5, 9, 7, 11, 13, 15): [[924, 994, 864, 298], [537, 582]]
(0, 2, 1, 4, 6, 3, 5, 7, 8, 10, 12, 14, 9, 11, 13, 15): [[80, 880, 132, 103], [519, 716]]
(0, 1, 2, 4, 8, 6, 10, 3, 12, 5, 9, 14, 7, 11, 13, 15): [[37, 931, 907, 708], [608, 891]]
(0, 1, 2, 3, 4, 5, 8, 9, 6, 7, 10, 12, 11, 13, 14, 15): [[88, 871, 697, 659], [220, 7]]
(0, 1, 2, 3, 4, 6, 8, 10, 5, 7, 9, 12, 14, 11, 13, 15): [[82, 986, 797, 145], [726, 522]]
(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 13, 15): [[526, 933, 483, 229], [835, 114]]
(0, 1, 2, 4, 3, 8, 6, 10, 5, 12, 9, 14, 7, 11, 13, 15): [[153, 917, 736, 409], [938, 696]]
(0, 2, 1, 4, 3, 8, 6, 10, 5, 12, 9, 7, 14, 11, 13, 15): [[897, 679, 546, 178], [794, 311]]
(0, 2, 1, 4, 6, 3, 5, 8, 7, 10, 12, 14, 9, 11, 13, 15): [[463, 654, 236, 137], [688, 317]]
(0, 1, 2, 4, 6, 3, 5, 8, 7, 10, 12, 14, 9, 11, 13, 15): [[377, 819, 298, 202], [879, 454]]
(0, 2, 4, 1, 6, 8, 10, 12, 14, 3, 5, 7, 9, 11, 13, 15): [[170, 840, 364, 327], [232, 887]]
(0, 2, 1, 4, 8, 3, 6, 10, 12, 5, 9, 14, 7, 11, 13, 15): [[666, 733, 705, 373], [247, 142]]
(0, 2, 1, 4, 8, 6, 10, 3, 12, 5, 9, 14, 7, 11, 13, 15): [[531, 637, 604, 414], [942, 769]]
(0, 1, 2, 4, 3, 8, 5, 6, 10, 9, 7, 12, 11, 14, 13, 15): [[992, 444, 298, 193], [497, 73]]
(0, 2, 1, 3, 4, 6, 8, 10, 5, 7, 9, 11, 12, 14, 13, 15): [[120, 992, 898, 62], [958, 532]]
(0, 1, 2, 3, 4, 6, 5, 8, 10, 7, 9, 11, 12, 14, 13, 15): [[398, 403, 276, 104], [159, 27]]
(0, 2, 4, 1, 8, 6, 10, 12, 14, 3, 5, 9, 7, 11, 13, 15): [[218, 958, 854, 391], [138, 604]]
(0, 1, 2, 4, 8, 3, 5, 9, 6, 10, 12, 7, 14, 11, 13, 15): [[149, 661, 623, 544], [867, 432]]
(0, 2, 1, 4, 6, 8, 10, 3, 12, 14, 5, 7, 9, 11, 13, 15): [[116, 913, 696, 94], [36, 214]]
(0, 2, 4, 1, 6, 3, 8, 5, 10, 12, 7, 14, 9, 11, 13, 15): [[741, 401, 195, 113], [248, 81]]
(0, 1, 2, 3, 4, 8, 5, 9, 6, 10, 7, 12, 11, 13, 14, 15): [[596, 780, 678, 546], [877, 71]]
(0, 1, 2, 4, 8, 6, 10, 12, 3, 14, 5, 9, 7, 11, 13, 15): [[55, 944, 927, 639], [380, 700]]
(0, 1, 2, 4, 3, 6, 8, 5, 10, 12, 7, 14, 9, 11, 13, 15): [[311, 989, 484, 304], [422, 312]]
(0, 2, 4, 6, 1, 8, 10, 12, 14, 3, 5, 7, 9, 11, 13, 15): [[593, 986, 457, 305], [587, 964]]
(0, 1, 2, 4, 3, 8, 5, 6, 9, 10, 12, 7, 14, 11, 13, 15): [[576, 948, 617, 575], [143, 46]]
(0, 1, 2, 4, 6, 8, 3, 5, 10, 12, 14, 7, 9, 11, 13, 15): [[291, 966, 469, 323], [553, 585]]
(0, 1, 2, 4, 8, 6, 3, 10, 5, 12, 9, 14, 7, 11, 13, 15): [[383, 757, 657, 554], [990, 702]]
(0, 1, 2, 4, 8, 3, 6, 10, 5, 9, 12, 14, 7, 11, 13, 15): [[546, 628, 562, 315], [816, 388]]
(0, 2, 4, 1, 6, 8, 10, 12, 3, 14, 5, 7, 9, 11, 13, 15): [[185, 739, 332, 252], [287, 598]]
(0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 9, 11, 12, 14, 13, 15): [[9, 952, 627, 76], [584, 66]]
(0, 1, 2, 4, 3, 5, 6, 8, 7, 9, 10, 12, 11, 13, 14, 15): [[364, 741, 369, 305], [477, 69]]
(0, 1, 2, 3, 4, 5, 6, 8, 7, 9, 10, 12, 11, 14, 13, 15): [[80, 854, 547, 300], [630, 173]]
(0, 1, 2, 3, 4, 8, 6, 10, 5, 9, 7, 11, 12, 14, 13, 15): [[237, 697, 691, 128], [210, 104]]
(0, 1, 2, 4, 3, 6, 5, 8, 10, 7, 12, 9, 14, 11, 13, 15): [[500, 696, 365, 199], [962, 357]]
(0, 2, 1, 3, 4, 6, 8, 10, 5, 12, 7, 14, 9, 11, 13, 15): [[157, 642, 357, 108], [570, 525]]
(0, 2, 4, 8, 6, 10, 1, 3, 12, 14, 5, 9, 7, 11, 13, 15): [[825, 851, 838, 37], [288, 531]]
(0, 1, 2, 4, 6, 3, 8, 10, 5, 12, 14, 7, 9, 11, 13, 15): [[231, 853, 477, 271], [848, 894]]
(0, 1, 2, 4, 6, 3, 5, 7, 8, 10, 12, 14, 9, 11, 13, 15): [[145, 947, 218, 141], [352, 290]]
(0, 2, 1, 4, 3, 6, 8, 10, 12, 14, 5, 7, 9, 11, 13, 15): [[846, 707, 631, 73], [636, 430]]
(0, 2, 4, 6, 1, 8, 10, 12, 3, 5, 14, 7, 9, 11, 13, 15): [[951, 670, 247, 207], [922, 584]]
(0, 2, 1, 4, 3, 6, 8, 5, 10, 7, 12, 14, 9, 11, 13, 15): [[999, 858, 374, 19], [655, 231]]
(0, 1, 2, 4, 8, 6, 3, 5, 10, 12, 9, 7, 14, 11, 13, 15): [[875, 955, 521, 458], [397, 193]]
(0, 2, 4, 6, 1, 8, 10, 3, 12, 5, 14, 7, 9, 11, 13, 15): [[656, 672, 251, 132], [729, 638]]
(0, 1, 2, 3, 4, 5, 6, 8, 7, 9, 10, 11, 12, 14, 13, 15): [[106, 970, 632, 240], [346, 74]]
(0, 1, 2, 4, 6, 3, 8, 5, 10, 12, 7, 14, 9, 11, 13, 15): [[270, 997, 416, 348], [934, 811]]
(0, 2, 4, 1, 6, 3, 5, 8, 10, 12, 14, 7, 9, 11, 13, 15): [[130, 783, 164, 154], [477, 960]]
(0, 2, 1, 3, 4, 6, 8, 10, 12, 5, 14, 7, 9, 11, 13, 15): [[442, 944, 785, 92], [357, 301]]
(0, 2, 4, 6, 1, 3, 5, 8, 7, 10, 12, 14, 9, 11, 13, 15): [[313, 271, 46, 36], [899, 460]]
(0, 1, 2, 4, 8, 6, 10, 3, 12, 5, 14, 9, 7, 11, 13, 15): [[680, 997, 775, 621], [844, 731]]
(0, 2, 4, 1, 6, 8, 10, 3, 12, 14, 5, 7, 9, 11, 13, 15): [[449, 864, 598, 165], [87, 134]]
(0, 1, 2, 4, 8, 3, 6, 10, 12, 14, 5, 9, 7, 11, 13, 15): [[16, 877, 727, 319], [260, 551]]
(0, 1, 2, 3, 4, 8, 5, 9, 6, 10, 7, 12, 11, 14, 13, 15): [[215, 991, 980, 490], [959, 282]]
(0, 1, 2, 4, 8, 6, 3, 5, 10, 12, 14, 9, 7, 11, 13, 15): [[169, 814, 439, 413], [453, 429]]
(0, 1, 2, 4, 8, 3, 5, 6, 10, 12, 9, 7, 14, 11, 13, 15): [[577, 996, 662, 637], [153, 75]]
(0, 1, 2, 3, 4, 8, 5, 6, 9, 10, 12, 7, 11, 14, 13, 15): [[208, 867, 769, 466], [700, 255]]
(0, 1, 2, 4, 3, 5, 8, 6, 9, 7, 10, 12, 11, 14, 13, 15): [[652, 712, 459, 303], [969, 167]]
(0, 1, 2, 3, 4, 8, 5, 9, 6, 10, 12, 7, 11, 14, 13, 15): [[35, 961, 943, 480], [618, 225]]
(0, 2, 4, 6, 1, 8, 3, 10, 12, 5, 14, 7, 9, 11, 13, 15): [[698, 919, 252, 155], [576, 620]]
(0, 1, 2, 4, 3, 6, 8, 10, 5, 12, 7, 14, 9, 11, 13, 15): [[133, 780, 427, 164], [865, 930]]
(0, 1, 2, 4, 8, 3, 6, 5, 10, 9, 12, 14, 7, 11, 13, 15): [[72, 885, 851, 618], [887, 606]]
(0, 1, 2, 3, 4, 8, 6, 10, 5, 12, 9, 7, 14, 11, 13, 15): [[263, 847, 627, 287], [887, 518]]
(0, 1, 2, 4, 3, 8, 6, 10, 12, 5, 14, 9, 7, 11, 13, 15): [[109, 987, 803, 353], [439, 523]]
(0, 1, 2, 4, 8, 6, 3, 10, 12, 5, 9, 14, 7, 11, 13, 15): [[559, 933, 719, 527], [399, 306]]
(0, 1, 2, 4, 3, 8, 5, 6, 9, 10, 12, 7, 11, 14, 13, 15): [[245, 569, 414, 340], [341, 111]]
(0, 1, 2, 4, 3, 6, 5, 8, 10, 12, 7, 14, 9, 11, 13, 15): [[9, 361, 175, 100], [702, 689]]
(0, 2, 1, 4, 8, 6, 10, 12, 3, 5, 9, 14, 7, 11, 13, 15): [[933, 915, 895, 730], [853, 691]]
(0, 1, 2, 4, 3, 5, 6, 7, 8, 10, 12, 9, 14, 11, 13, 15): [[38, 907, 332, 241], [496, 199]]
(0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 9, 12, 14, 11, 13, 15): [[20, 928, 297, 183], [979, 270]]
(0, 2, 1, 4, 3, 6, 5, 8, 7, 10, 12, 14, 9, 11, 13, 15): [[435, 726, 326, 108], [870, 376]]
(0, 1, 2, 4, 3, 8, 5, 6, 9, 10, 7, 12, 11, 14, 13, 15): [[530, 838, 574, 431], [937, 225]]
(0, 2, 4, 1, 8, 6, 3, 10, 12, 5, 14, 9, 7, 11, 13, 15): [[821, 525, 366, 263], [732, 351]]
(0, 1, 2, 4, 3, 6, 8, 10, 5, 12, 14, 7, 9, 11, 13, 15): [[48, 842, 537, 262], [667, 848]]
(0, 1, 2, 3, 4, 6, 8, 10, 5, 12, 14, 7, 9, 11, 13, 15): [[47, 621, 459, 155], [641, 765]]
(0, 2, 4, 1, 6, 3, 8, 10, 12, 14, 5, 7, 9, 11, 13, 15): [[225, 607, 315, 57], [517, 829]]
(0, 2, 1, 3, 4, 6, 5, 8, 7, 10, 12, 14, 9, 11, 13, 15): [[664, 697, 337, 10], [621, 220]]
