(0, 1, 2, 3, 4, 8, 5, 12, 6, 9, 7, 10, 13, 11, 14, 15): [[92, 894, 553], [342, 691, 357]]
(0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 9, 13, 10, 14, 11, 15): [[7, 715, 78], [597, 416, 196]]
(0, 1, 4, 8, 2, 12, 3, 5, 9, 13, 6, 7, 10, 11, 14, 15): [[99, 819, 497], [36, 468, 154]]
(0, 4, 1, 2, 5, 6, 3, 7, 8, 12, 9, 10, 13, 14, 11, 15): [[319, 977, 130], [643, 624, 543]]
(0, 4, 1, 2, 8, 12, 5, 6, 3, 7, 9, 10, 13, 14, 11, 15): [[621, 882, 281], [583, 757, 738]]
(0, 1, 4, 8, 2, 5, 12, 3, 9, 6, 13, 10, 7, 11, 14, 15): [[829, 887, 595], [622, 794, 340]]
(0, 1, 4, 5, 2, 3, 6, 8, 7, 12, 9, 13, 10, 14, 11, 15): [[347, 718, 114], [788, 938, 195]]
(0, 4, 8, 1, 2, 12, 3, 5, 9, 6, 10, 13, 7, 11, 14, 15): [[274, 651, 583], [102, 417, 299]]
(0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 3, 10, 7, 14, 11, 15): [[759, 415, 195], [119, 740, 302]]
(0, 1, 2, 3, 4, 8, 5, 9, 12, 6, 7, 10, 13, 11, 14, 15): [[345, 934, 742], [969, 946, 330]]
(0, 4, 1, 8, 5, 12, 9, 13, 2, 3, 6, 7, 10, 11, 14, 15): [[791, 557, 213], [152, 402, 64]]
(0, 1, 2, 3, 4, 8, 5, 9, 12, 6, 10, 7, 11, 13, 14, 15): [[184, 886, 778], [590, 562, 205]]
(0, 1, 4, 2, 8, 5, 3, 12, 9, 6, 13, 7, 10, 11, 14, 15): [[698, 633, 359], [884, 778, 366]]
(0, 4, 1, 8, 5, 12, 9, 13, 2, 6, 3, 7, 10, 14, 11, 15): [[272, 29, 10], [693, 536, 69]]
(0, 1, 2, 4, 3, 5, 6, 8, 7, 12, 9, 13, 10, 14, 11, 15): [[188, 913, 261], [901, 983, 600]]
(0, 4, 8, 12, 1, 5, 2, 9, 3, 13, 6, 10, 7, 14, 11, 15): [[943, 757, 626], [176, 774, 355]]
(0, 1, 4, 8, 5, 2, 12, 3, 9, 6, 13, 7, 10, 11, 14, 15): [[816, 968, 441], [511, 812, 239]]
(0, 4, 1, 5, 8, 12, 2, 3, 6, 9, 13, 7, 10, 14, 11, 15): [[778, 724, 193], [522, 631, 273]]
(0, 4, 1, 2, 5, 8, 3, 6, 12, 7, 9, 13, 10, 14, 11, 15): [[439, 672, 165], [929, 913, 668]]
(0, 4, 8, 12, 1, 5, 9, 2, 13, 6, 3, 10, 14, 7, 11, 15): [[398, 224, 171], [87, 861, 493]]
(0, 4, 8, 12, 1, 5, 2, 9, 6, 13, 10, 3, 14, 7, 11, 15): [[625, 158, 71], [473, 525, 346]]
(0, 4, 8, 1, 2, 12, 3, 5, 6, 9, 10, 13, 7, 14, 11, 15): [[265, 236, 207], [886, 944, 879]]
(0, 1, 4, 8, 2, 3, 12, 5, 9, 13, 6, 10, 7, 11, 14, 15): [[329, 736, 687], [245, 795, 179]]
(0, 4, 1, 2, 8, 5, 6, 3, 12, 7, 9, 10, 13, 14, 11, 15): [[424, 295, 107], [494, 210, 185]]
(0, 1, 4, 8, 12, 5, 9, 13, 2, 3, 6, 7, 10, 11, 14, 15): [[952, 542, 469], [89, 829, 38]]
(0, 1, 4, 2, 8, 3, 12, 5, 9, 6, 10, 13, 7, 11, 14, 15): [[384, 590, 535], [388, 590, 354]]
(0, 1, 2, 4, 3, 5, 6, 8, 12, 7, 9, 10, 13, 14, 11, 15): [[216, 946, 272], [895, 916, 903]]
(0, 1, 2, 3, 4, 8, 5, 9, 6, 10, 12, 7, 11, 13, 14, 15): [[39, 905, 842], [756, 473, 305]]
(0, 4, 1, 8, 12, 5, 9, 2, 13, 3, 6, 10, 7, 11, 14, 15): [[986, 367, 292], [489, 466, 152]]
(0, 1, 2, 3, 4, 5, 8, 9, 6, 12, 7, 10, 13, 11, 14, 15): [[293, 922, 730], [856, 691, 128]]
(0, 4, 8, 1, 12, 5, 9, 2, 13, 3, 6, 7, 10, 11, 14, 15): [[395, 748, 308], [85, 981, 217]]
(0, 1, 2, 4, 3, 5, 8, 6, 12, 7, 9, 13, 10, 11, 14, 15): [[272, 888, 355], [350, 403, 190]]
(0, 4, 8, 1, 12, 2, 5, 3, 6, 9, 10, 13, 7, 14, 11, 15): [[392, 300, 214], [614, 989, 793]]
(0, 4, 8, 12, 1, 2, 5, 9, 6, 10, 3, 13, 14, 7, 11, 15): [[489, 275, 274], [224, 511, 434]]
(0, 4, 1, 2, 8, 12, 5, 6, 3, 9, 10, 7, 13, 14, 11, 15): [[995, 838, 357], [949, 609, 598]]
(0, 1, 4, 8, 2, 3, 12, 5, 9, 6, 13, 10, 7, 11, 14, 15): [[283, 938, 797], [168, 657, 325]]
(0, 1, 4, 5, 2, 3, 8, 9, 12, 13, 6, 7, 10, 11, 14, 15): [[54, 494, 127], [224, 880, 7]]
(0, 4, 1, 5, 2, 6, 3, 8, 7, 12, 9, 13, 10, 14, 11, 15): [[760, 803, 65], [611, 346, 239]]
(0, 1, 4, 8, 5, 12, 9, 2, 3, 13, 6, 10, 7, 11, 14, 15): [[862, 494, 314], [416, 484, 139]]
(0, 1, 4, 2, 3, 5, 8, 6, 12, 7, 9, 10, 13, 14, 11, 15): [[524, 800, 318], [784, 509, 352]]
(0, 4, 1, 8, 2, 12, 5, 3, 6, 9, 10, 13, 7, 14, 11, 15): [[576, 536, 343], [675, 687, 478]]
(0, 1, 4, 2, 5, 3, 8, 6, 12, 9, 7, 13, 10, 11, 14, 15): [[270, 695, 229], [660, 858, 205]]
(0, 4, 8, 1, 12, 5, 9, 13, 2, 6, 3, 7, 10, 14, 11, 15): [[649, 403, 98], [312, 755, 225]]
(0, 1, 2, 3, 4, 8, 5, 12, 9, 6, 10, 7, 11, 13, 14, 15): [[210, 809, 768], [818, 870, 674]]
(0, 4, 8, 12, 1, 2, 5, 6, 3, 9, 13, 7, 10, 14, 11, 15): [[962, 956, 305], [370, 832, 544]]
(0, 4, 1, 8, 2, 12, 5, 3, 9, 6, 13, 10, 7, 11, 14, 15): [[853, 920, 664], [497, 838, 388]]
(0, 1, 4, 5, 2, 3, 6, 7, 8, 9, 12, 13, 10, 11, 14, 15): [[222, 887, 191], [385, 421, 15]]
(0, 1, 4, 2, 8, 3, 12, 5, 6, 9, 10, 7, 13, 11, 14, 15): [[606, 956, 618], [690, 848, 565]]
(0, 4, 8, 12, 1, 5, 9, 13, 2, 6, 3, 10, 14, 7, 11, 15): [[837, 242, 105], [64, 965, 269]]
(0, 4, 8, 12, 1, 5, 2, 6, 9, 13, 10, 14, 3, 7, 11, 15): [[782, 152, 26], [891, 737, 658]]
(0, 1, 4, 8, 5, 12, 2, 9, 3, 13, 6, 7, 10, 11, 14, 15): [[175, 426, 274], [153, 632, 79]]
(0, 4, 8, 12, 1, 5, 2, 9, 6, 13, 3, 10, 7, 14, 11, 15): [[938, 352, 121], [908, 894, 549]]
(0, 1, 4, 2, 8, 3, 5, 12, 9, 6, 7, 13, 10, 11, 14, 15): [[179, 237, 147], [702, 753, 360]]
(0, 1, 4, 8, 2, 3, 12, 5, 9, 6, 13, 7, 10, 11, 14, 15): [[246, 857, 443], [253, 927, 404]]
(0, 1, 2, 3, 4, 8, 12, 5, 9, 13, 6, 7, 10, 11, 14, 15): [[7, 955, 714], [96, 746, 234]]
(0, 1, 2, 3, 4, 5, 8, 9, 6, 12, 7, 13, 10, 11, 14, 15): [[197, 834, 523], [528, 603, 220]]
(0, 4, 1, 2, 8, 5, 3, 12, 6, 7, 9, 13, 10, 14, 11, 15): [[200, 569, 134], [468, 948, 654]]
(0, 1, 2, 4, 8, 3, 12, 5, 6, 9, 10, 7, 11, 13, 14, 15): [[593, 722, 666], [662, 564, 518]]
(0, 4, 1, 2, 8, 3, 12, 5, 6, 9, 7, 10, 13, 14, 11, 15): [[282, 598, 262], [508, 820, 610]]
(0, 1, 4, 2, 5, 3, 6, 8, 7, 12, 9, 13, 10, 14, 11, 15): [[214, 583, 138], [504, 520, 245]]
(0, 4, 8, 1, 2, 12, 5, 6, 3, 9, 10, 13, 14, 7, 11, 15): [[981, 569, 432], [840, 799, 765]]
(0, 4, 1, 2, 8, 5, 3, 12, 6, 9, 7, 13, 10, 14, 11, 15): [[598, 960, 360], [413, 546, 296]]
(0, 4, 8, 1, 12, 5, 2, 9, 3, 6, 13, 10, 7, 14, 11, 15): [[616, 513, 287], [442, 815, 395]]
(0, 1, 2, 3, 4, 5, 8, 9, 6, 7, 10, 12, 11, 13, 14, 15): [[475, 796, 612], [268, 102, 31]]
(0, 4, 1, 5, 8, 12, 9, 13, 2, 3, 6, 7, 10, 11, 14, 15): [[886, 804, 311], [148, 732, 58]]
(0, 4, 8, 12, 1, 2, 3, 5, 9, 6, 10, 13, 14, 7, 11, 15): [[418, 346, 334], [206, 433, 380]]
(0, 4, 1, 8, 12, 5, 2, 3, 6, 7, 9, 13, 10, 14, 11, 15): [[23, 656, 79], [15, 996, 208]]
(0, 1, 4, 2, 5, 3, 6, 7, 8, 9, 12, 13, 10, 11, 14, 15): [[583, 861, 241], [636, 309, 83]]
(0, 1, 4, 2, 3, 5, 8, 9, 12, 13, 6, 7, 10, 11, 14, 15): [[513, 628, 535], [796, 852, 52]]
(0, 4, 1, 2, 8, 3, 12, 5, 6, 9, 10, 7, 13, 14, 11, 15): [[600, 611, 318], [572, 412, 381]]
(0, 1, 4, 8, 5, 9, 12, 2, 13, 3, 6, 10, 7, 11, 14, 15): [[931, 293, 291], [924, 638, 76]]
(0, 4, 1, 5, 2, 8, 3, 6, 12, 7, 9, 13, 10, 14, 11, 15): [[843, 846, 183], [926, 713, 284]]
(0, 1, 4, 8, 5, 9, 12, 13, 2, 3, 6, 7, 10, 11, 14, 15): [[363, 156, 124], [71, 771, 8]]
(0, 4, 8, 12, 1, 5, 2, 9, 6, 13, 3, 7, 10, 14, 11, 15): [[288, 195, 41], [430, 839, 418]]
(0, 4, 8, 1, 12, 2, 3, 5, 9, 6, 13, 7, 10, 14, 11, 15): [[213, 683, 351], [155, 934, 506]]
(0, 4, 8, 12, 1, 2, 5, 6, 3, 7, 9, 13, 10, 14, 11, 15): [[311, 940, 140], [50, 495, 379]]
(0, 4, 8, 1, 12, 2, 5, 9, 3, 6, 13, 10, 7, 14, 11, 15): [[664, 706, 528], [320, 877, 489]]
(0, 4, 8, 12, 1, 2, 5, 9, 6, 10, 13, 3, 14, 7, 11, 15): [[503, 246, 197], [275, 948, 765]]
(0, 4, 1, 8, 12, 2, 5, 3, 6, 9, 13, 7, 10, 14, 11, 15): [[195, 696, 223], [117, 808, 348]]
(0, 1, 2, 4, 3, 5, 8, 6, 12, 7, 9, 10, 13, 14, 11, 15): [[210, 520, 213], [516, 466, 341]]
(0, 4, 1, 2, 8, 12, 5, 3, 6, 7, 9, 10, 13, 14, 11, 15): [[339, 723, 206], [438, 879, 670]]
(0, 1, 4, 5, 8, 9, 2, 3, 12, 13, 6, 7, 10, 11, 14, 15): [[398, 833, 381], [274, 767, 5]]
(0, 4, 1, 8, 12, 5, 2, 6, 3, 7, 9, 13, 10, 14, 11, 15): [[178, 987, 78], [119, 970, 562]]
(0, 4, 1, 5, 8, 12, 2, 6, 9, 13, 3, 7, 10, 14, 11, 15): [[970, 366, 6], [920, 515, 319]]
(0, 4, 1, 8, 2, 12, 3, 5, 9, 6, 10, 13, 7, 14, 11, 15): [[478, 560, 372], [667, 820, 541]]
(0, 1, 2, 3, 4, 8, 5, 9, 6, 10, 7, 11, 12, 13, 14, 15): [[45, 724, 692], [777, 110, 44]]
(0, 1, 2, 4, 3, 8, 5, 9, 12, 6, 7, 10, 13, 11, 14, 15): [[874, 852, 607], [979, 592, 187]]
(0, 4, 1, 5, 8, 12, 9, 2, 13, 3, 6, 7, 10, 14, 11, 15): [[812, 522, 39], [856, 641, 48]]
(0, 1, 2, 3, 4, 5, 6, 8, 7, 12, 9, 10, 13, 11, 14, 15): [[126, 543, 223], [842, 514, 298]]
(0, 4, 1, 2, 5, 6, 8, 12, 3, 7, 9, 13, 10, 14, 11, 15): [[823, 942, 91], [843, 744, 666]]
(0, 1, 4, 2, 3, 8, 5, 9, 12, 6, 13, 7, 10, 11, 14, 15): [[448, 571, 420], [719, 722, 156]]
(0, 4, 1, 2, 5, 8, 12, 6, 3, 7, 9, 13, 10, 14, 11, 15): [[664, 580, 80], [934, 780, 609]]
(0, 4, 8, 12, 1, 5, 2, 9, 6, 3, 13, 10, 7, 14, 11, 15): [[675, 621, 305], [83, 598, 357]]
(0, 1, 2, 3, 4, 5, 8, 6, 9, 7, 12, 10, 11, 13, 14, 15): [[145, 577, 404], [822, 544, 252]]
(0, 4, 8, 1, 2, 12, 5, 3, 6, 9, 10, 13, 7, 14, 11, 15): [[539, 591, 294], [171, 279, 209]]
(0, 4, 1, 5, 2, 3, 6, 7, 8, 12, 9, 13, 10, 14, 11, 15): [[333, 871, 36], [928, 756, 175]]
(0, 1, 2, 4, 8, 3, 12, 5, 9, 6, 10, 13, 7, 11, 14, 15): [[506, 869, 772], [553, 772, 393]]
(0, 1, 2, 3, 4, 8, 5, 9, 12, 6, 7, 13, 10, 11, 14, 15): [[206, 709, 603], [792, 794, 117]]
(0, 4, 8, 1, 12, 5, 2, 3, 9, 6, 13, 7, 10, 14, 11, 15): [[308, 698, 246], [163, 907, 392]]
(0, 1, 2, 3, 4, 8, 5, 9, 12, 6, 13, 10, 7, 11, 14, 15): [[480, 926, 835], [969, 978, 191]]
(0, 1, 2, 3, 4, 8, 5, 6, 12, 7, 9, 10, 13, 14, 11, 15): [[159, 949, 476], [520, 688, 628]]
